establishment,highlights,count,mean,std,min,max,25%,50%,75%
Bakery,Gaming Area,0.0,,,,,,,
Bakery,Entry Fee,1.0,3.4,,3.4,3.4,3.4,3.4,3.4
Bakery,Serves Cocktails,0.0,,,,,,,
Bakery,Catering Available,49.0,3.5428571428571427,0.3347884904433445,2.5,3.8,3.5,3.7,3.7
Bakery,Digital Payments Accepted,2163.0,3.0599630143319465,1.3412775050422807,0.0,4.9,3.1,3.5,3.8
Bakery,Pre-Ordering Required,718.0,3.323259052924791,1.2958476619277086,0.0,4.9,3.2,3.7,4.0
Bakery,Table booking recommended,81.0,3.9333333333333336,0.4245585943070756,2.5,4.5,3.8,4.0,4.2
Bakery,Smoking Area,87.0,4.224137931034483,0.4187371705056902,2.7,4.7,4.1,4.2,4.7
Bakery,Table Reservation Not Required,135.0,3.1940740740740745,1.4488679555711899,0.0,4.6,3.3,3.5,4.1
Bakery,Alipay Accepted,0.0,,,,,,,
Bakery,Buffet,1.0,3.1,,3.1,3.1,3.1,3.1,3.1
Bakery,Members Only,0.0,,,,,,,
Bakery,Subscription Required,0.0,,,,,,,
Bakery,Unlimited Pizza,0.0,,,,,,,
Bakery,Poolside,0.0,,,,,,,
Bakery,DJ,0.0,,,,,,,
Bakery,Gluten Free Options,87.0,3.425287356321838,1.3568275576201083,0.0,4.4,3.6,3.9,4.2
Bakery,Self Service,78.0,3.830769230769232,0.4556450236888224,2.6,4.5,3.625,3.95,4.1
Bakery,Wifi,112.0,3.900000000000001,0.5409367916980806,0.0,4.4,3.7,4.0,4.2
Bakery,Serves Alcohol,2.0,1.85,2.616295090390226,0.0,3.7,0.925,1.85,2.7750000000000004
Bakery,Paid Wifi,1.0,3.7,,3.7,3.7,3.7,3.7,3.7
Bakery,Free Wifi,191.0,3.350785340314136,1.4548962382950252,0.0,4.7,3.3,3.7,4.5
Bakery,Board Games,6.0,4.2,0.0,4.2,4.2,4.2,4.2,4.2
Bakery,Kid Friendly,56.0,4.014285714285714,0.3699771842737291,3.2,4.5,3.7749999999999995,4.05,4.3
Bakery,Dark Kitchen,6.0,2.3,0.10954451150103307,2.2,2.4,2.2,2.3,2.4
Bakery,Air Conditioned,3091.0,3.44723390488515,1.133494731971314,0.0,4.9,3.3,3.7,4.1
Bakery,Brunch,29.0,1.7758620689655173,1.891457331646269,0.0,4.2,0.0,0.0,3.4
Bakery,Subscription Available,0.0,,,,,,,
Bakery,Breakfast,1165.0,3.4032618025751074,1.2531292806870744,0.0,4.7,3.3,3.7,4.2
Bakery,No Alcohol Available,2284.0,3.2224605954465853,1.3586048619913518,0.0,4.9,3.2,3.6,4.0
Bakery,Bira 91 Beer,0.0,,,,,,,
Bakery,Gin Bar,0.0,,,,,,,
Bakery,City View,1.0,3.7,,3.7,3.7,3.7,3.7,3.7
Bakery,Live Music,19.0,2.8263157894736843,1.9832190738132895,0.0,4.2,0.0,4.2,4.2
Bakery,Halal,5.0,3.5799999999999996,0.08366600265340762,3.5,3.7,3.5,3.6,3.6
Bakery,Group Meal,5.0,2.92,1.6754103974847474,0.0,3.9,3.0,3.8,3.9
Bakery,Available for Functions,3.0,3.466666666666667,0.05773502691896263,3.4,3.5,3.45,3.5,3.5
Bakery,Drive Thru,16.0,3.78125,1.0502182312897321,0.0,4.2,3.8,4.2,4.2
Bakery,Keto Options,1.0,3.9,,3.9,3.9,3.9,3.9,3.9
Bakery,4/5 Star,25.0,1.88,2.0217566619155733,0.0,4.4,0.0,0.0,3.7
Bakery,Drive in,2.0,3.5,0.0,3.5,3.5,3.5,3.5,3.5
Bakery,Ticket Restaurant,3.0,3.8000000000000003,0.17320508075688762,3.6,3.9,3.75,3.9,3.9
Bakery,Serves Jain Food,20.0,4.120000000000001,0.1989445836619361,3.4,4.2,4.2,4.2,4.2
Bakery,Live Entertainment,2.0,3.5,0.0,3.5,3.5,3.5,3.5,3.5
Bakery,No Seating Available,2381.0,2.6203695926081476,1.6111510154036917,0.0,4.9,0.0,3.3,3.8
Bakery,Luxury Dining,0.0,,,,,,,
Bakery,Pure Veg,1169.0,3.325149700598802,1.1496055751546739,0.0,4.7,3.2,3.6,3.9
Bakery,Outdoor Seating,529.0,3.3756143667296787,1.3673239079264083,0.0,4.9,3.2,3.8,4.2
Bakery,Card Upon Delivery,3.0,3.4,0.17320508075688762,3.2,3.5,3.35,3.5,3.5
Bakery,Home Baker,416.0,2.7987980769230774,1.7323494729638764,0.0,4.6,0.0,3.6500000000000004,4.1
Bakery,Romantic Dining,0.0,,,,,,,
Bakery,Nightlife,17.0,4.223529411764707,0.49815837311630373,2.9,4.4,4.4,4.4,4.4
Bakery,Pool Table,0.0,,,,,,,
Bakery,Axis Bank - Dining Delights,32.0,3.4,0.929099459935056,0.0,4.1,3.475,3.6,3.8
Bakery,Rooftop,7.0,2.771428571428572,0.21380899352993948,2.6,3.0,2.6,2.6,3.0
Bakery,Bulk Orders Accepted,1.0,3.7,,3.7,3.7,3.7,3.7,3.7
Bakery,Cash,7741.0,2.8625758945872626,1.5431639800540211,0.0,4.9,2.9,3.4,3.9
Bakery,Dinner,1242.0,3.434138486312399,1.1311616215936078,0.0,4.7,3.3,3.6,4.1
Bakery,Vegan Options,49.0,4.128571428571429,0.5111262075065217,2.4,4.6,3.7,4.3,4.6
Bakery,Desserts and Bakes,7262.0,2.8646791517488293,1.541025536081117,0.0,4.9,2.9,3.4,3.9
Bakery,Sodexo,25.0,3.8640000000000003,0.425127431875824,2.6,4.4,3.6,3.9,4.2
Bakery,Lunch,1261.0,3.4417922283901667,1.1488944131945777,0.0,4.7,3.3,3.6,4.2
Bakery,Table booking for Groups,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
Bakery,Karaoke,0.0,,,,,,,
Bakery,Craft Beer,0.0,,,,,,,
Bakery,Pet Friendly,1.0,4.1,,4.1,4.1,4.1,4.1,4.1
Bakery,Wine,0.0,,,,,,,
Bakery,Dance Floor,0.0,,,,,,,
Bakery,Beer,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
Bakery,Standing Tables,99.0,3.2676767676767686,1.3624578842266963,0.0,4.6,3.2,3.6,4.2
Bakery,Couple Entry Only,0.0,,,,,,,
Bakery,Wheelchair Accessible,66.0,3.995454545454545,0.4619130181794365,2.9,4.7,3.6,4.0,4.2
Bakery,BYOB,0.0,,,,,,,
Bakery,Table booking not available,51.0,3.7607843137254906,0.3194235003080075,3.0,4.4,3.7,3.8,3.9
Bakery,Live Sports Screening,11.0,3.9545454545454546,0.459050403253578,3.5,4.6,3.6,3.6,4.3
Bakery,Hookah,0.0,,,,,,,
Bakery,Lunch Menu,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
Bakery,Mall Parking,90.0,3.697777777777777,0.7313183075216663,0.0,4.5,3.4,3.8,4.2
Bakery,Fullbar,0.0,,,,,,,
Bakery,Sports TV,2.0,3.5,0.0,3.5,3.5,3.5,3.5,3.5
Bakery,Valet Parking Available,51.0,4.098039215686273,0.49091351420731183,3.2,4.7,3.6,4.1,4.7
Bakery,Speakeasy,0.0,,,,,,,
Bakery,Gastro Pub,0.0,,,,,,,
Bakery,Credit Card,3531.0,3.3964882469555366,1.2266373637593992,0.0,4.9,3.3,3.7,4.1
Bakery,Celebrity Frequented,0.0,,,,,,,
Bakery,Sneakpeek,8.0,2.925,1.8437151933760578,0.0,4.6,2.4000000000000004,3.9,3.9
Bakery,All Day Breakfast,207.0,3.2048309178743954,1.418249928475926,0.0,4.7,3.1,3.7,4.2
Bakery,Wine Tasting,0.0,,,,,,,
Bakery,LGBTQIA Friendly,1.0,3.6,,3.6,3.6,3.6,3.6,3.6
Bakery,Free Parking,386.0,3.6411917098445596,0.826815282396148,0.0,4.5,3.5,3.7,4.1
Café,,192.0,2.3744791666666667,1.5946326004612323,0.0,4.0,0.0,3.2,3.4
Café,Above 18 Only,95.0,3.9578947368421034,0.3388274359537363,3.3,4.4,3.9,4.0,4.0
Café,Table reservation required,337.0,4.101186943620178,0.46412848828589204,0.0,4.6,3.9,4.1,4.4
Café,Resto Bar,13.0,4.1461538461538465,0.08770580193070301,4.1,4.3,4.1,4.1,4.1
Café,Debit Card,15020.0,3.7440279627163777,0.9558909799940094,0.0,4.9,3.6,4.0,4.2
Café,Restricted Entry,6.0,4.233333333333333,0.10327955589886455,4.1,4.3,4.1499999999999995,4.3,4.3
Café,Indoor Seating,20410.0,3.5958304752572268,1.081105463471916,0.0,4.9,3.4,3.9,4.2
Café,Delivery,9450.0,3.822349206349206,0.8528003739995992,0.0,4.9,3.7,4.0,4.3
Café,Variable Menu,4.0,3.1,0.0,3.1,3.1,3.1,3.1,3.1
Café,Seaview,9.0,4.2444444444444445,0.05270462766947281,4.2,4.3,4.2,4.2,4.3
Café,Disabled Friendly,146.0,3.684931506849315,1.2532078819079995,0.0,4.9,3.575,4.0,4.4
Café,Takeaway Available,19704.0,3.577831912302071,1.1100601410227675,0.0,4.9,3.4,3.9,4.2
Café,Seaside,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
Café,Private Dining Area Available,357.0,3.919047619047619,0.9185211553876133,0.0,4.7,3.9,4.0,4.4
Café,Gaming Area,114.0,4.106140350877193,0.3428885852536082,3.2,4.6,3.8,4.3,4.4
Café,Entry Fee,2.0,3.6,0.0,3.6,3.6,3.6,3.6,3.6
Café,Serves Cocktails,100.0,4.026,0.6333524718001451,0.0,4.5,3.8,4.2,4.5
Café,Catering Available,196.0,3.669897959183673,1.4238128621617916,0.0,4.9,3.7,4.0,4.5
Café,Digital Payments Accepted,8340.0,3.6018465227817744,1.0680812914882205,0.0,4.9,3.4,3.9,4.2
Café,Pre-Ordering Required,60.0,3.9550000000000005,0.4439518220921986,2.9,4.9,3.8,4.05,4.2
Café,Table booking recommended,3945.0,4.060760456273765,0.6496655635636862,0.0,4.9,3.9,4.2,4.4
Café,Smoking Area,3055.0,3.866350245499182,0.8788649890833342,0.0,4.9,3.8,4.1,4.3
Café,Table Reservation Not Required,2554.0,3.593657008613939,0.9509055703161398,0.0,4.8,3.4,3.8,4.1
Café,Alipay Accepted,0.0,,,,,,,
Café,Buffet,271.0,3.4642066420664204,1.3739141226438296,0.0,4.5,3.7,3.9,4.2
Café,Members Only,0.0,,,,,,,
Café,Subscription Required,0.0,,,,,,,
Café,Unlimited Pizza,2.0,3.6,0.0,3.6,3.6,3.6,3.6,3.6
Café,Poolside,28.0,4.2,0.8810767822932893,0.0,4.5,4.5,4.5,4.5
Café,DJ,110.0,3.834545454545456,0.5304379986313135,0.0,4.4,3.4,4.0,4.1
Café,Gluten Free Options,190.0,3.9210526315789473,1.1977399119534091,0.0,4.9,4.0,4.2,4.4
Café,Self Service,115.0,3.7626086956521734,0.6798427152419756,0.0,4.4,3.7,3.8,4.1
Café,Wifi,4104.0,4.032383040935673,0.6392488687688004,0.0,4.9,3.9,4.1,4.3
Café,Serves Alcohol,710.0,3.978591549295775,0.7414910753873708,0.0,4.9,3.8,4.1,4.4
Café,Paid Wifi,1.0,4.4,,4.4,4.4,4.4,4.4,4.4
Café,Free Wifi,4320.0,3.693148148148148,1.029751585190303,0.0,4.9,3.4,4.0,4.3
Café,Board Games,587.0,4.0836456558773415,0.5612683684238872,0.0,4.8,3.9,4.2,4.3
Café,Kid Friendly,878.0,4.0484054669703875,0.8440365410427798,0.0,4.9,3.9,4.2,4.4
Café,Dark Kitchen,0.0,,,,,,,
Café,Air Conditioned,12906.0,3.825182085851542,0.8410872754295133,0.0,4.9,3.7,4.0,4.3
Café,Brunch,905.0,3.596243093922652,1.292125241590388,0.0,4.8,3.4,4.1,4.3
Café,Subscription Available,0.0,,,,,,,
Café,Breakfast,8210.0,3.413166869671133,1.2361936607540924,0.0,4.9,3.2,3.7,4.2
Café,No Alcohol Available,10544.0,3.669110394537178,0.9499526616250604,0.0,4.9,3.4,3.9,4.2
Café,Bira 91 Beer,0.0,,,,,,,
Café,Gin Bar,0.0,,,,,,,
Café,City View,175.0,4.03942857142857,0.6347139044942157,0.0,4.9,4.0,4.1,4.3
Café,Live Music,1151.0,3.88262380538662,0.7205870047385174,0.0,4.8,3.9,4.0,4.2
Café,Halal,288.0,3.824305555555556,0.575486042451193,0.0,4.4,3.8,3.8,4.1
Café,Group Meal,207.0,4.134782608695651,0.5236613317552539,0.0,4.9,3.9,4.3,4.3
Café,Available for Functions,142.0,3.854929577464788,1.3218607916313663,0.0,4.9,3.9,4.3,4.5
Café,Drive Thru,28.0,3.4607142857142867,1.0115405507018915,0.0,4.0,3.475,3.9,3.9
Café,Keto Options,112.0,4.112500000000001,0.9209400798263863,0.0,4.9,4.2,4.2,4.5
Café,4/5 Star,172.0,3.7267441860465116,1.4513493957967016,0.0,4.9,3.8,4.2,4.5
Café,Drive in,41.0,3.131707317073171,1.6838110084552604,0.0,4.1,3.9,3.9,4.1
Café,Ticket Restaurant,29.0,3.389655172413793,0.7920790128273671,2.3,4.3,2.5,3.6,4.0
Café,Serves Jain Food,450.0,4.159555555555555,0.5967318400160067,0.0,4.9,4.0,4.2,4.4
Café,Live Entertainment,222.0,4.037837837837836,0.5145932020826675,0.0,4.7,3.9,4.1,4.3
Café,No Seating Available,67.0,3.5388059701492542,1.203020847180836,0.0,4.5,3.5,3.8,4.3
Café,Luxury Dining,11.0,4.009090909090909,0.030151134457776254,4.0,4.1,4.0,4.0,4.0
Café,Pure Veg,4813.0,3.3892582588821942,1.269176647446676,0.0,4.9,3.3,3.8,4.1
Café,Outdoor Seating,6449.0,3.696697162350752,1.0594678050881543,0.0,4.9,3.5,4.0,4.3
Café,Card Upon Delivery,4.0,4.1499999999999995,0.10000000000000009,4.1,4.3,4.1,4.1,4.1499999999999995
Café,Home Baker,3.0,3.2000000000000006,5.438959822042073e-16,3.2,3.2,3.2,3.2,3.2
Café,Romantic Dining,23.0,4.26521739130435,0.13351436985029672,4.1,4.4,4.1,4.3,4.4
Café,Nightlife,296.0,3.9672297297297296,0.6117829691014932,0.0,4.5,3.9,4.1,4.3
Café,Pool Table,76.0,4.023684210526316,0.5462278940888151,0.0,4.4,4.0,4.0,4.4
Café,Axis Bank - Dining Delights,979.0,4.108784473953014,0.43837454632663136,0.0,4.8,4.0,4.2,4.3
Café,Rooftop,1373.0,2.9186453022578296,1.558420810606568,0.0,4.9,3.2,3.3,4.0
Café,Bulk Orders Accepted,15.0,4.546666666666665,0.37581657126595047,3.5,4.8,4.3,4.8,4.8
Café,Cash,21575.0,3.551471610660487,1.1332361192581875,0.0,4.9,3.4,3.9,4.2
Café,Dinner,18815.0,3.622636194525644,1.0715100542513976,0.0,4.9,3.4,3.9,4.2
Café,Vegan Options,535.0,4.021121495327103,0.6168533887308807,0.0,4.9,3.7,4.1,4.4
Café,Desserts and Bakes,6651.0,3.6785746504285064,0.9798386308516225,0.0,4.9,3.4,3.9,4.2
Café,Sodexo,144.0,3.623611111111112,0.618139110230019,2.3,4.3,3.4,3.8499999999999996,4.1
Café,Lunch,19006.0,3.6132484478585707,1.08280001947724,0.0,4.9,3.4,3.9,4.2
Café,Table booking for Groups,165.0,3.8557575757575746,1.0343698161111876,0.0,4.9,3.7,4.1,4.3
Café,Karaoke,123.0,4.385365853658534,0.2681701584935158,3.3,4.8,4.2,4.4,4.6
Café,Craft Beer,10.0,3.8,0.25819888974716093,3.6,4.1,3.6,3.6,4.1
Café,Pet Friendly,396.0,4.144949494949495,0.8215759770406977,0.0,4.9,4.0,4.3,4.5
Café,Wine,296.0,4.0307432432432435,0.8240664702630598,0.0,4.6,4.0,4.2,4.4
Café,Dance Floor,21.0,3.9619047619047607,0.20850944936906435,3.6,4.1,3.8,4.1,4.1
Café,Beer,290.0,3.8889655172413797,0.8269774239400245,0.0,4.6,3.7,4.1,4.2
Café,Standing Tables,1.0,3.0,,3.0,3.0,3.0,3.0,3.0
Café,Couple Entry Only,0.0,,,,,,,
Café,Wheelchair Accessible,637.0,4.14960753532182,0.4038190365531971,0.0,4.9,4.0,4.2,4.4
Café,BYOB,0.0,,,,,,,
Café,Table booking not available,439.0,3.870159453302961,0.5118216388955331,0.0,4.6,3.7,3.9,4.1
Café,Live Sports Screening,1610.0,4.1753416149068325,0.32074635432213294,2.7,4.9,4.0,4.2,4.4
Café,Hookah,360.0,3.6163888888888893,0.9140703080233511,0.0,4.4,3.5,3.9,4.1
Café,Lunch Menu,47.0,3.906382978723405,0.5899168162874833,0.0,4.1,3.9,3.9,4.1
Café,Mall Parking,403.0,3.801488833746898,0.6127970022118098,0.0,4.5,3.5,4.0,4.2
Café,Fullbar,888.0,4.059909909909909,0.569788814289366,0.0,4.9,3.9,4.1,4.4
Café,Sports TV,122.0,4.183606557377048,0.6214300564005315,0.0,4.7,4.0,4.3,4.5
Café,Valet Parking Available,1120.0,4.2021428571428565,0.34282490592734133,0.0,4.9,4.0,4.2,4.4
Café,Speakeasy,0.0,,,,,,,
Café,Gastro Pub,3.0,3.7000000000000006,5.438959822042073e-16,3.7,3.7,3.7,3.7,3.7
Café,Credit Card,15704.0,3.7591186958736627,0.936496490542001,0.0,4.9,3.6,4.0,4.2
Café,Celebrity Frequented,2.0,3.9,0.0,3.9,3.9,3.9,3.9,3.9
Café,Sneakpeek,137.0,4.426277372262774,0.3268094590107921,3.0,4.9,4.3,4.5,4.6
Café,All Day Breakfast,2018.0,3.6036669970267594,1.1844415422851098,0.0,4.8,3.3,4.0,4.3
Café,Wine Tasting,0.0,,,,,,,
Café,LGBTQIA Friendly,24.0,2.079166666666667,2.3271514901207047,0.0,4.9,0.0,0.0,4.375
Café,Free Parking,2039.0,3.956253065228053,0.8343572368795273,0.0,4.9,3.8,4.1,4.4
Dhaba,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dhaba,Above 18 Only,0.0,,,,,,,
Dhaba,Table reservation required,3.0,3.7999999999999994,5.438959822042073e-16,3.8,3.8,3.8,3.8,3.8
Dhaba,Resto Bar,0.0,,,,,,,
Dhaba,Debit Card,480.0,3.358541666666667,0.9552021932517958,0.0,4.6,3.2,3.6,3.9
Dhaba,Restricted Entry,0.0,,,,,,,
Dhaba,Indoor Seating,2507.0,2.9897885919425606,1.3544963088100683,0.0,4.4,3.0,3.4,3.9
Dhaba,Delivery,1141.0,3.3938650306748466,0.9578745912928762,0.0,4.6,3.2,3.6,3.9
Dhaba,Variable Menu,0.0,,,,,,,
Dhaba,Seaview,0.0,,,,,,,
Dhaba,Disabled Friendly,24.0,3.2000000000000006,4.536406081492299e-16,3.2,3.2,3.2,3.2,3.2
Dhaba,Takeaway Available,2492.0,2.9499999999999997,1.3571331982765404,0.0,4.6,3.0,3.4,3.8
Dhaba,Seaside,0.0,,,,,,,
Dhaba,Private Dining Area Available,0.0,,,,,,,
Dhaba,Gaming Area,0.0,,,,,,,
Dhaba,Entry Fee,0.0,,,,,,,
Dhaba,Serves Cocktails,0.0,,,,,,,
Dhaba,Catering Available,41.0,3.2268292682926827,0.22363406520910722,2.8,3.8,3.2,3.2,3.2
Dhaba,Digital Payments Accepted,715.0,3.067972027972028,1.2114975335205078,0.0,4.2,3.2,3.4,3.8
Dhaba,Pre-Ordering Required,0.0,,,,,,,
Dhaba,Table booking recommended,46.0,3.61304347826087,1.0316348827957331,0.0,4.1,3.9,4.0,4.074999999999999
Dhaba,Smoking Area,17.0,2.494117647058823,1.513468940974382,0.0,4.6,2.6,3.0,3.3
Dhaba,Table Reservation Not Required,19.0,2.384210526315789,1.6879518021998459,0.0,3.9,0.0,3.4,3.6
Dhaba,Alipay Accepted,0.0,,,,,,,
Dhaba,Buffet,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
Dhaba,Members Only,0.0,,,,,,,
Dhaba,Subscription Required,0.0,,,,,,,
Dhaba,Unlimited Pizza,0.0,,,,,,,
Dhaba,Poolside,0.0,,,,,,,
Dhaba,DJ,0.0,,,,,,,
Dhaba,Gluten Free Options,0.0,,,,,,,
Dhaba,Self Service,2.0,3.3,0.42426406871192857,3.0,3.6,3.15,3.3,3.45
Dhaba,Wifi,14.0,3.3642857142857148,1.1446243205370201,0.0,4.6,2.7500000000000004,3.9,3.975
Dhaba,Serves Alcohol,10.0,3.0,0.4921607686744468,2.3,3.6,2.6750000000000003,3.0,3.425
Dhaba,Paid Wifi,0.0,,,,,,,
Dhaba,Free Wifi,1.0,3.2,,3.2,3.2,3.2,3.2,3.2
Dhaba,Board Games,0.0,,,,,,,
Dhaba,Kid Friendly,1.0,3.6,,3.6,3.6,3.6,3.6,3.6
Dhaba,Dark Kitchen,0.0,,,,,,,
Dhaba,Air Conditioned,422.0,3.675592417061611,0.6433998950345624,0.0,4.6,3.5,3.9,4.0
Dhaba,Brunch,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dhaba,Subscription Available,0.0,,,,,,,
Dhaba,Breakfast,987.0,2.7562310030395136,1.4788670830133426,0.0,4.4,2.8,3.2,3.8
Dhaba,No Alcohol Available,1377.0,3.0506172839506176,1.3300370402990012,0.0,4.4,3.0,3.5,3.9
Dhaba,Bira 91 Beer,0.0,,,,,,,
Dhaba,Gin Bar,0.0,,,,,,,
Dhaba,City View,0.0,,,,,,,
Dhaba,Live Music,3.0,3.7999999999999994,0.5196152422706629,3.2,4.1,3.65,4.1,4.1
Dhaba,Halal,7.0,0.4857142857142857,1.2850792082313724,0.0,3.4,0.0,0.0,0.0
Dhaba,Group Meal,36.0,3.4000000000000004,0.28685486624025436,3.2,3.8,3.2,3.2,3.8
Dhaba,Available for Functions,0.0,,,,,,,
Dhaba,Drive Thru,0.0,,,,,,,
Dhaba,Keto Options,0.0,,,,,,,
Dhaba,4/5 Star,0.0,,,,,,,
Dhaba,Drive in,0.0,,,,,,,
Dhaba,Ticket Restaurant,5.0,3.66,0.5366563145999494,2.7,3.9,3.9,3.9,3.9
Dhaba,Serves Jain Food,22.0,2.586363636363636,1.4688172937517596,0.0,3.8,2.9,3.05,3.5
Dhaba,Live Entertainment,0.0,,,,,,,
Dhaba,No Seating Available,28.0,1.8000000000000003,1.7247651477273114,0.0,3.8,0.0,2.75,3.5
Dhaba,Luxury Dining,0.0,,,,,,,
Dhaba,Pure Veg,1293.0,3.0262954369682906,1.3521929085287525,0.0,4.4,3.0,3.4,3.9
Dhaba,Outdoor Seating,535.0,2.7762616822429904,1.391849282708509,0.0,4.7,2.8,3.3,3.6
Dhaba,Card Upon Delivery,0.0,,,,,,,
Dhaba,Home Baker,0.0,,,,,,,
Dhaba,Romantic Dining,0.0,,,,,,,
Dhaba,Nightlife,0.0,,,,,,,
Dhaba,Pool Table,0.0,,,,,,,
Dhaba,Axis Bank - Dining Delights,1.0,3.2,,3.2,3.2,3.2,3.2,3.2
Dhaba,Rooftop,0.0,,,,,,,
Dhaba,Bulk Orders Accepted,0.0,,,,,,,
Dhaba,Cash,2731.0,2.966642255584035,1.366516266559088,0.0,4.7,3.0,3.4,3.9
Dhaba,Dinner,2689.0,2.9763108962439566,1.3627949937441926,0.0,4.7,3.0,3.4,3.9
Dhaba,Vegan Options,0.0,,,,,,,
Dhaba,Desserts and Bakes,4.0,3.55,0.4041451884327379,3.2,3.9,3.2,3.55,3.9
Dhaba,Sodexo,8.0,3.5999999999999996,0.42426406871192845,2.7,3.9,3.4,3.8,3.9
Dhaba,Lunch,2643.0,2.973893303064699,1.3617237925969243,0.0,4.7,3.0,3.4,3.9
Dhaba,Table booking for Groups,0.0,,,,,,,
Dhaba,Karaoke,0.0,,,,,,,
Dhaba,Craft Beer,0.0,,,,,,,
Dhaba,Pet Friendly,3.0,3.7999999999999994,5.438959822042073e-16,3.8,3.8,3.8,3.8,3.8
Dhaba,Wine,0.0,,,,,,,
Dhaba,Dance Floor,0.0,,,,,,,
Dhaba,Beer,0.0,,,,,,,
Dhaba,Standing Tables,2.0,1.9,2.6870057685088806,0.0,3.8,0.95,1.9,2.8499999999999996
Dhaba,Couple Entry Only,0.0,,,,,,,
Dhaba,Wheelchair Accessible,55.0,3.5309090909090917,0.4131508231791419,2.8,4.1,3.2,3.2,4.0
Dhaba,BYOB,2.0,3.0,0.2828427124746193,2.8,3.2,2.8999999999999995,3.0,3.1000000000000005
Dhaba,Table booking not available,2.0,3.45,0.3535533905932738,3.2,3.7,3.325,3.45,3.575
Dhaba,Live Sports Screening,15.0,3.7999999999999985,1.379028010468894e-15,3.8,3.8,3.8,3.8,3.8
Dhaba,Hookah,0.0,,,,,,,
Dhaba,Lunch Menu,0.0,,,,,,,
Dhaba,Mall Parking,3.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0
Dhaba,Fullbar,14.0,3.3428571428571425,0.6173320833221784,2.3,4.1,2.9,3.6,3.8
Dhaba,Sports TV,0.0,,,,,,,
Dhaba,Valet Parking Available,7.0,3.2714285714285714,0.908688222502243,2.3,4.0,2.3,4.0,4.0
Dhaba,Speakeasy,0.0,,,,,,,
Dhaba,Gastro Pub,0.0,,,,,,,
Dhaba,Credit Card,486.0,3.342798353909465,0.9564644886340021,0.0,4.6,3.2,3.6,3.9
Dhaba,Celebrity Frequented,0.0,,,,,,,
Dhaba,Sneakpeek,0.0,,,,,,,
Dhaba,All Day Breakfast,16.0,4.10625,0.52848052628897,3.1,4.4,4.15,4.4,4.4
Dhaba,Wine Tasting,0.0,,,,,,,
Dhaba,LGBTQIA Friendly,0.0,,,,,,,
Dhaba,Free Parking,87.0,3.219540229885058,1.1162477719928565,0.0,4.0,3.1,3.5,3.9
Bhojanalya,,26.0,0.6269230769230769,1.3137907572540437,0.0,3.5,0.0,0.0,0.0
Bhojanalya,Above 18 Only,0.0,,,,,,,
Bhojanalya,Table reservation required,0.0,,,,,,,
Bhojanalya,Resto Bar,0.0,,,,,,,
Bhojanalya,Debit Card,101.0,2.7059405940594057,1.6322268091278378,0.0,4.2,0.0,3.3,3.9
Bhojanalya,Restricted Entry,0.0,,,,,,,
Bhojanalya,Indoor Seating,1178.0,2.1203735144312397,1.7080525550218824,0.0,4.3,0.0,3.1,3.5
Bhojanalya,Delivery,371.0,2.457681940700809,1.7127547010977493,0.0,4.3,0.0,3.3,3.9
Bhojanalya,Variable Menu,0.0,,,,,,,
Bhojanalya,Seaview,0.0,,,,,,,
Bhojanalya,Disabled Friendly,0.0,,,,,,,
Bhojanalya,Takeaway Available,1085.0,2.214193548387097,1.6909138065702376,0.0,4.3,0.0,3.1,3.5
Bhojanalya,Seaside,0.0,,,,,,,
Bhojanalya,Private Dining Area Available,0.0,,,,,,,
Bhojanalya,Gaming Area,0.0,,,,,,,
Bhojanalya,Entry Fee,0.0,,,,,,,
Bhojanalya,Serves Cocktails,0.0,,,,,,,
Bhojanalya,Catering Available,1.0,3.5,,3.5,3.5,3.5,3.5,3.5
Bhojanalya,Digital Payments Accepted,364.0,2.107967032967033,1.778465379575379,0.0,4.3,0.0,3.1,3.7
Bhojanalya,Pre-Ordering Required,0.0,,,,,,,
Bhojanalya,Table booking recommended,0.0,,,,,,,
Bhojanalya,Smoking Area,0.0,,,,,,,
Bhojanalya,Table Reservation Not Required,1.0,3.4,,3.4,3.4,3.4,3.4,3.4
Bhojanalya,Alipay Accepted,0.0,,,,,,,
Bhojanalya,Buffet,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bhojanalya,Members Only,0.0,,,,,,,
Bhojanalya,Subscription Required,0.0,,,,,,,
Bhojanalya,Unlimited Pizza,0.0,,,,,,,
Bhojanalya,Poolside,0.0,,,,,,,
Bhojanalya,DJ,0.0,,,,,,,
Bhojanalya,Gluten Free Options,0.0,,,,,,,
Bhojanalya,Self Service,0.0,,,,,,,
Bhojanalya,Wifi,3.0,3.5666666666666664,0.2886751345948129,3.4,3.9,3.4,3.4,3.65
Bhojanalya,Serves Alcohol,0.0,,,,,,,
Bhojanalya,Paid Wifi,0.0,,,,,,,
